ID,REFERENCIA,BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Entre los escritos de Aristóteles ninguno ha merecido el honor de ser elaborado tres veces y de que, en consecuencia, tengamos de la ética tres versiones diferentes. Tampoco creo que haya en la historia de la filosofía un caso semejante. Aun en el supuesto de que los Magna Moralia o la Ética Eudemia no fueran auténticos, las tres variaciones sobre"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"de que, en consecuencia, tengamos de la ética tres versiones diferentes. Tampoco creo que haya en la historia de la filosofía un caso semejante. Aun en el supuesto de que los Magna Moralia o la Ética Eudemia no fueran auténticos, las tres variaciones sobre el tema son un hecho único en la historia del aristotelismo antiguo. Esta excepcionalidad no sólo se refiere a la obra en sí misma sino que también es excepcional el interés despertado entre sus lectores e intérpretes. Efectivamente, la ética de Aristóteles, concretamente la Ética Nicomáquea, es la obra filosófica de la antigüedad mejor y más detenidamente estudiada. Dejando a un lado las numerosas investigaciones"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"los Magna Moralia o la Ética Eudemia no fueran auténticos, las tres variaciones sobre el tema son un hecho único en la historia del aristotelismo antiguo. Esta excepcionalidad no sólo se refiere a la obra en sí misma sino que también es excepcional el interés despertado entre sus lectores e intérpretes. Efectivamente, la ética de Aristóteles, concretamente la Ética Nicomáquea, es la obra filosófica de la antigüedad mejor y más detenidamente estudiada. Dejando a un lado las numerosas investigaciones y monografías, disponemos, ya en época moderna, de los comentarios de Ramsauer, Grant, Stewart, Burnet, Joachim, Dirlmeier, Gauthier-Jolif. Dirlmeier ha completado su comentario a"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"lleguen a ponerse de acuerdo, sobre todo cuando, por lo que respecta a M. M., las características de estilo y contenido son tan marcadas que, para bastantes estudiosos, no sólo el estilo, sino los contenidos de M. M. son ya muy diferentes de lo que se supone que constituye las tesis fundamentales de la moral aristotélica."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Según Düring, es Dirlmeier quien, con sus tres monumentales comentarios a las Éticas, ha dicho, hasta el momento, la última palabra sobre el problema de la autenticidad y las mutuas relaciones de estas tres obras. Los M. M. serían, pues, el resumen de unas clases compuestas por el mismo Aristóteles en la primera época de la Academia, destinado a oyentes juveniles. La tesis hoy más aceptada es la de que las tres versiones aristotélicas de la ética son, en el fondo, resultado de las elaboraciones sucesivas que, probablemente ante sus oyentes, hizo Aristóteles."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,", la última palabra sobre el problema de la autenticidad y las mutuas relaciones de estas tres obras. Los M. M. serían, pues, el resumen de unas clases compuestas por el mismo Aristóteles en la primera época de la Academia, destinado a oyentes juveniles. La tesis hoy más aceptada es la de que las tres versiones aristotélicas de la ética son, en el fondo, resultado de las elaboraciones sucesivas que, probablemente ante sus oyentes, hizo Aristóteles."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"pues, el resumen de unas clases compuestas por el mismo Aristóteles en la primera época de la Academia, destinado a oyentes juveniles. La tesis hoy más aceptada es la de que las tres versiones aristotélicas de la ética son, en el fondo, resultado de las elaboraciones sucesivas que, probablemente ante sus oyentes, hizo Aristóteles."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"hasta el final en este tipo de investigaciones, lo realmente importante de ellas es que se ha ganado una perspectiva nueva en el estudio de la historia de la filosofía. Por ello, podría ser hoy irrelevante el seguir afinando los métodos filológicos para alcanzar determinadas conclusiones respecto a la prioridad o posterioridad de las obras del Corpus Aristotelicum. Sin embargo, la nueva perspectiva, que, con este tipo de trabajos se ha ganado, confirma, una vez más, que la obra de Aristóteles no puede, en ningún momento, significar un conglomerado sistemático de respuestas, sino una sucesión de preguntas, de planteamientos y, por supuesto, también de soluciones, supeditadas"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"la filosofía. Por ello, podría ser hoy irrelevante el seguir afinando los métodos filológicos para alcanzar determinadas conclusiones respecto a la prioridad o posterioridad de las obras del Corpus Aristotelicum. Sin embargo, la nueva perspectiva, que, con este tipo de trabajos se ha ganado, confirma, una vez más, que la obra de Aristóteles no puede, en ningún momento, significar un conglomerado sistemático de respuestas, sino una sucesión de preguntas, de planteamientos y, por supuesto, también de soluciones, supeditadas siempre a la elaboración posterior, a la crítica, a la revisión del mismo autor o, incluso, de algunos de sus discípulos. Precisamente el"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,", sino una sucesión de preguntas, de planteamientos y, por supuesto, también de soluciones, supeditadas siempre a la elaboración posterior, a la crítica, a la revisión del mismo autor o, incluso, de algunos de sus discípulos. Precisamente el que durante muchos años la interpretación «genética» del pensamiento de Aristóteles, tal como Jaeger lo expresó, pudiera significar una forma original de plantearse la «desmitificación» de sus escritos, se sustentaba en hechos que enraizan con algunos de los rasgos esenciales de la cultura griega."
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Indudablemente esos rasgos esenciales tenían que ver con el peculiar carácter de la escritura aristotélica a que, anteriormente, se ha hecho alusión. Pero con independencia de esas determinaciones generales del destino común que, con respecto a su obra, compartieron tantos autores de la Antigüedad, las tres versiones de la ética de Aristóteles no dejan de acentuar, en sus corsi e recorsi, la intensidad con que se planteó el"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Indudablemente esos rasgos esenciales tenían que ver con el peculiar carácter de la escritura aristotélica a que, anteriormente, se ha hecho alusión. Pero con independencia de esas determinaciones generales del destino común que, con respecto a su obra, compartieron tantos autores de la Antigüedad, las tres versiones de la ética de Aristóteles no dejan de acentuar, en sus corsi e recorsi, la intensidad con que se planteó el problema de la anthrópine philosophía. Aristóteles, pues, que, sobre todo con el Protréptico, había iniciado una importante reflexión sobre el sentido de la felicidad, de la sabiduría y del obrar humano, poniendo en conexión"
176,Aristóteles,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"ha hecho alusión. Pero con independencia de esas determinaciones generales del destino común que, con respecto a su obra, compartieron tantos autores de la Antigüedad, las tres versiones de la ética de Aristóteles no dejan de acentuar, en sus corsi e recorsi, la intensidad con que se planteó el problema de la anthrópine philosophía. Aristóteles, pues, que, sobre todo con el Protréptico, había iniciado una importante reflexión sobre el sentido de la felicidad, de la sabiduría y del obrar humano, poniendo en conexión el pensamiento y las acciones, «porque amando la vida aman también el pensar y el conocer» (Protréptico, ed. Düring"
